"","CTRL_1","CTRL_2","CTRL_3","RBM47KD_1","RBM47KD_2","RBM47KD_3"
"VAMP5",135.206982355667,139.388700954425,171.560434015519,163.857660978593,165.779915491845,149.197000793616
"VAMP7",1584.90387343798,1715.81007142975,1590.47497323023,1414.13272715095,1370.00310979312,1517.80760911365
"VAMP8",1973.04787207181,2085.4979094631,2191.80947499905,2111.687816579,2143.70350931841,2008.91297255568
"VANGL1",1682.28222722606,1704.868525605,1460.80522077026,1795.9220539265,1526.00048319264,1630.33284270855
"VANGL2",1.95888177879612,1.99284656116503,0,4.22522878029948,0,1.99598500432723
"VAPA",7388.64655507456,7877.76858229274,7907.21056188505,6976.17969781048,7397.9077609437,7833.50990759429
"VAPB",3662.87058170104,3472.13254416212,3480.15483995248,3282.21195206735,3179.02800042851,3407.59034522983
"VARS1",4490.79644609366,3641.64451061037,4152.92542330056,3658.95593323093,3452.8774257306,3388.46680703632
"VARS2",482.411647298197,415.078385820418,469.911281338464,453.840176667117,525.506747117204,394.239381317641
"VASH1",755.966007206598,740.07716151216,822.829941383755,951.833558826309,897.238344458325,690.406456009247
"VASH2",277.822292089156,194.039736856651,187.016765974539,208.483989175002,317.016377361325,279.830362645172
"VASN",4222.46869771913,4326.50152638625,4557.15560619624,6038.24163713746,5971.78487723899,5371.53975133495
"VASP",2630.57850954066,2745.07455749481,2914.14355730336,2815.04753237239,2613.69852745855,2629.73620202746
"VAT1",6424.02417764256,6234.89840989711,6470.75586744664,6153.64319451159,5803.17864511364,5288.52700657132
"VAV1",1751.94472989461,1813.76324993751,1947.82871514307,1988.06215068644,1667.74793534792,1780.13038906601
"VAV2",2534.96571545,2625.74913559014,2710.93113097945,1897.4950175,1941.53313047728,2062.90056353048
"VAV3",659.818713664578,677.516668003572,768.742140300982,816.338343101909,812.809080256393,727.176126935391
"VBP1",1486.97615808717,1509.61041739252,1477.37424084676,1508.58582245565,1638.73179595201,1729.87142410605
"VCAN",2256.3098727175,2553.98433550262,2492.85100414169,2194.15910863546,2439.86264650957,2447.69066823266
"VCL",4499.86970817612,4771.69895269456,4656.44882178638,4024.47029063764,4138.20468187925,4421.24728010254
"VCP",8780.36735780362,8869.30200052036,8777.97997065498,7026.65177040794,6911.68363976202,7394.87096094205
"VCPIP1",2844.42990024712,2702.67840892948,2681.61379716384,2497.21862707766,2534.34550160368,2710.9751401783
"VCPKMT",422.98177381813,396.209359102516,405.538176392251,340.061518568078,390.9295324273,438.293238944947
"VCX",16.0238993438478,30.7624295751166,12.3309307493954,10.5799976131956,20.8980257471433,19.1915252189977
"VCX3A",81.1567448303018,91.2523904055987,98.6650029268331,94.1602468341817,81.0965301517994,90.190420759371
"VCX3B",11.0498817809435,4.50079698918448,6.48937780622798,12.2714850497861,6.98873918891649,3.73890062804124
"VDAC1",5539.15424009395,5885.96252376509,5804.96860975985,6007.63485771318,6213.51343330826,6108.48787496689
"VDAC1P1",3.94577922442824,6.03800590523171,5.58368514113222,1.05453216995185,12.2274542147092,14.1035570432375
"VDAC1P8",9.87281245178179,8.15929941949221,10.2921812357434,8.15575529448071,11.9441949758093,12.4648323864958
"VDAC1P9",12.8705762185767,12.0572626734873,11.3962332342086,6.31366636695559,11.3153054963125,4.88949301185392
"VDAC2",2851.47522846806,3126.12926744776,3049.38121892238,2827.54673771389,3170.18932290346,3144.549012346
"VDAC2P5",0,0.996405177548618,10.4566205504025,8.33755453458865,0,4.01655882361323
"VDAC3",2396.3705493391,2325.86671053905,2187.31947902419,2222.38105538288,2359.31867248207,2476.15297867808
"VDR",729.199491974297,735.412338826114,712.338328900189,797.365024566784,886.30974381978,890.757534173542
"VEGFA",12222.4577384613,12175.2041709319,12628.8911090825,9715.13624363178,10218.0868134072,10217.1906953505
"VEGFB",1047.30983126268,998.709602522537,1031.50194062992,925.016732587256,871.65133594818,704.774287862509
"VEGFC",590.501935179631,695.569426974871,566.342243201247,533.432505672285,512.373960707078,561.653329647933
"VEGFD",12.7766841662447,1.00024460580391,4.7407608517218,5.22926379705115,3.09492284389418,4.97177901995792
"VENTX",5.84246904520527,11.986282227997,4.6862798682557,6.3473245153751,7.15909846076269,4.05558589051031
"VEPH1",7.16259737638009,5.0720513224346,6.43277567706194,5.96872122995691,9.72884390547865,14.5586627847891
"VEZF1",3608.70541790052,3817.47668805047,3592.91602092262,3530.35814107647,3461.22598805567,3577.39124318939
"VEZT",3716.76711447016,3227.52921485089,3552.63816399381,2731.32353975325,2812.31253100655,2535.23670136947
"VEZTP1",1.98620606135608,2.00874029329276,0.957333495107985,3.15454824296968,4.11591716536759,3.87156077446417
"VGF",20.3291225373199,20.5666855588122,17.1527519128074,23.631497017736,34.1687309230264,20.5071759089142
"VGLL3",326.869162606968,237.21429200295,203.612895930951,285.527652196504,336.396966447172,255.552831021015
"VGLL4",2340.73570333652,2320.97568804159,2304.93682757488,1925.54976566471,1937.23868915346,1878.49804387487
"VHL",5086.80740299172,4555.08597422804,4788.113235158,4047.54074255757,4212.02849948164,4548.42539681944
"VHLL",0.968721395208877,1.99951649700286,0.943431811742815,3.13984821778454,2.05191541778357,2.03849069300269
"VIL1",1.29908863726346,2.67914317066602,7.4448095151666,0.926723443809046,2.26568246144345,1.3234118132576
"VILL",90.7675118475044,130.811260101425,91.7394025208863,84.8346570824683,74.9557897703921,81.2377179625886
"VIM",3113.51617321787,2849.69524828503,3044.32336934249,3530.85000819363,3309.15780884236,2802.73189037494
"VIPAS39",826.537705407614,796.246412397802,851.677070503747,836.729887215801,823.600817425169,780.435589895707
"VIPR1",158.751542840962,142.484151791946,151.960958678059,203.995772019321,166.721163778638,189.332501879675
"VIPR2",9.7453500804894,10.9896371073805,15.0632685913744,8.45110862586407,7.1496891317849,6.06667997086573
"VIRMA",5217.65129673792,5125.29014214716,5188.72361547258,5248.50764124489,5368.83743464209,5248.62109160236
"VKORC1",616.908208816401,674.791660833484,666.57694355097,613.388596173362,611.409124971675,533.740323774265
"VKORC1L1",2152.46573277089,2118.50323047629,2200.56310059313,1790.980191835,1733.44947106874,1842.9453973147
"VLDLR",1499.69497647199,1587.39496891083,1426.57154151856,1235.8237382604,1081.34738315292,1263.80466481744
"VMA21",3175.3117406329,3164.04389338365,3186.34330373377,3010.97179883186,3041.49583788165,3135.37529775422
"VMAC",104.371942220004,123.573864380527,113.493915494701,94.9121748711413,101.606070489078,73.9719119164596
"VMO1",3.02346487984288,2.63029670900081,3.07742153263739,5.5464382355782,0,1.16609549341734
"VMP1",20740.3277046882,21072.7839998226,20329.8008866228,20875.6136647763,20947.9113440069,22543.2498355067
"VN1R1",118.241082986656,92.8440558366636,93.5977190772341,113.743725071553,112.457617742497,123.439136296493
"VN1R108P",13.8034118717129,11.0117037288667,11.3602601743071,8.35120071859064,10.2968082423145,21.9045252596097
"VN1R110P",6.89919457867838,2.99434173312069,3.76079443749539,9.36390775763468,3.10571074430274,4.01518497477809
"VN1R2",10.4879716407807,21.7807493935541,26.9034032152233,22.8322014866074,27.3138221959149,13.804438537582
"VN1R51P",1.96977241732554,1.00131202332266,4.7147652124141,5.22738717726519,1.02974335534342,0.998874174263947
"VN1R78P",2.93640788479949,2.00229360396539,0,2.0830067728953,2.06373438144799,2.99953231383667
"VN1R80P",2.93907967747488,3.01793436701812,4.68403645480718,1.05169922518553,0,1.00625832051033
"VN1R81P",6.84951240224243,15.0506260066737,8.38069941132856,17.8326236651769,12.4230790407,8.05773509434293
"VN1R83P",40.7224525692212,31.0901757841503,20.2828278611717,18.9594016936888,24.3022435092281,28.2611600891506
"VN1R84P",2.93031312737937,2.9861376687875,3.69831420303754,3.17861685165308,2.10346183050771,4.9914103620676
"VN1R85P",31.1415964144009,18.1083264209982,19.5972281922775,24.0743024464351,28.9788907062734,22.2280323884039
"VN1R96P",8.8214494035451,0.997756058505547,5.6913645120914,8.29015588615568,7.23196021171289,6.04134433250087
"VN2R10P",0.983475119987515,5.02138858603109,1.86420780434042,5.24383461633821,10.2418950839843,5.05625733989765
"VN2R19P",84.1063714156065,81.4369588145976,90.3788197957449,74.5076917639374,72.6567534091247,41.6377565226882
"VNN1",49.4402893072839,66.3753246281324,61.0569495715881,37.7998733360559,38.0924367046127,47.7795829927
"VNN2",1306.53550959684,1435.47896960992,1385.47098362115,928.661558782486,942.588150240254,1019.17910446748
"VNN3",148.742718350561,105.933442717415,134.522270697834,62.8452593440608,58.1445439335278,97.8082703001162
"VOPP1",1983.04163305816,2024.67567258743,1982.16768183695,2230.52091344918,2292.59880273162,2054.76220509275
"VPREB3",39.7597470877835,47.607378550205,57.3142448955598,31.4267443407443,25.4801266913501,30.8314538557951
"VPS11",1301.30471367911,1262.77165211482,1240.57266137322,1276.9957797652,1227.19275389068,1225.22552229488
"VPS13A",3550.71822196929,3215.28603901993,3292.86826708205,3908.45296140414,3413.29623639103,3653.1121532605
"VPS13B",4501.18995764046,4491.33107614693,4087.05351624046,4754.89526912559,4927.73602627639,4894.17805588053
"VPS13C",6835.67252248985,6244.31524386113,6359.26590391187,5653.87696277212,5822.77990777475,6168.17784454618
"VPS13D",4432.10561127728,4251.23368006295,4286.09297108782,5573.03546285534,5163.85513949198,4972.42704433721
"VPS16",872.983261387262,862.392294294262,879.643496927948,797.246490888177,748.908012239961,737.346418307192
"VPS18",1290.98037637465,1303.76851203029,1360.03514574214,961.48532871309,1072.57393670526,1107.3626644944
"VPS25",1137.90482986692,1202.22291863769,1221.78033047497,1116.05612363117,1174.73614019986,1064.57031660328
"VPS25P1",0.974821392440321,2.98718760699443,0.954384441069157,4.18975383103009,1.0415838049311,0
"VPS26A",2147.6372005053,2218.945568779,2223.49223916419,1826.42257207952,1872.17125905928,1916.18496609535
"VPS26AP1",5.94086493293237,1.01100880648237,1.88078896760483,3.13469737587396,5.20486281530295,7.81291138616126
"VPS26B",1460.769207678,1462.46873959661,1412.23169611582,1313.68576142152,1315.65834935939,1306.36429958176
"VPS26BP1",8.91448734835615,6.05581157507072,5.70304716392344,5.20043224295077,9.33821928920621,2.92549646916292
"VPS26C",1337.53654576504,1404.47661370912,1371.09346794479,980.769124541214,1037.90243384745,1117.0766599965
"VPS28",2070.80656025293,1985.66545216308,2153.93741315277,1894.08829957467,1872.3842805959,1670.97431863192
"VPS29",1891.63866962586,2048.65059577998,1895.01224454188,1942.13521451889,1886.90037102078,2012.51134618085
"VPS33A",1210.88477300129,1236.22725717369,1218.97404195503,1092.39391428354,1087.29286221796,1264.86304318704
"VPS33B",560.079095976289,591.34917110051,502.927952760365,614.338838712813,614.237291026048,560.581029421708
"VPS35",8498.76523020842,8536.35571689056,7906.96610676431,7033.53517624541,7458.58634541235,7130.33192033556
"VPS35L",1453.29843432006,1573.31382536675,1567.132731016,1656.80454076748,1617.9709550026,1688.27648836924
"VPS36",931.112881115538,1007.42334471896,999.322984464813,864.587238631433,765.680894522476,755.820435197469
"VPS37A",806.054162047723,722.199491559217,814.945903799042,589.337810464557,613.874023378157,668.11928750093
"VPS37B",4013.45871593125,4186.29734618469,4339.89239319672,4006.71901284095,3952.13202171834,3874.75321736113
"VPS37C",826.467499792632,763.077539789034,832.84373182807,691.310585570313,635.287326333135,580.156840422444
"VPS37D",84.5548737121544,69.7665989960802,86.4697599418727,69.8781601125365,65.3684404564746,49.8504142297189
"VPS39",2772.81978917827,2819.04148414862,2713.47838608116,2708.08578872322,2826.03281902464,2880.41270572957
"VPS41",2035.89696700646,2151.43488397949,2194.5183817751,1944.35733940819,2029.66314262828,1787.58347779558
"VPS45",687.601052883782,670.771682796938,755.322934520198,462.933497870704,631.517576101685,721.862162841294
"VPS4A",1629.29079367569,1689.28387696666,1635.22920911379,1807.63977097976,1685.99722843089,1648.7615411289
"VPS4B",2450.80359574909,2389.74486220836,2391.40939973188,1587.76690771701,1566.72833620041,1667.86169347169
"VPS50",805.712041077683,789.733766117456,739.248979288694,738.035837632777,604.644338860467,750.798017410541
"VPS51",2138.4106502475,2265.50786145561,1968.12217685278,2098.20696410189,2533.96998227811,2158.52680736591
"VPS52",1320.83011677462,1496.62966345186,1539.62501066726,1451.5559115068,1553.88692536235,1521.56369967312
"VPS53",1613.05169364818,1648.91471082047,1547.34371892725,1319.90199195117,1448.83453850207,1432.94367482608
"VPS54",1658.70065976899,1857.74679033478,1776.69922844435,1926.68263677369,1975.29225875133,2111.85993216411
"VPS72",2084.74765767187,2298.73768058604,2215.46679371925,2245.3999742305,1952.85662125716,1796.99478162335
"VPS8",939.68433931976,801.45040465464,792.423822283192,770.122441506047,833.063955359502,881.298244423136
"VPS9D1",202.329299859962,199.574528495196,189.922427857037,182.296576037827,197.30179299309,169.043155228486
"VRK1",158.781510523919,222.286172266981,192.738372744224,223.630841459033,255.533801228759,277.59817421568
"VRK2",640.526203788915,731.314951896816,697.245641234316,583.952407011755,583.411780383678,720.167143229152
"VRK3",691.534672848217,762.721687759599,663.709416441316,669.365025229079,657.607458984435,597.367394465049
"VSIG1",361.596478366529,379.478914359508,366.440970755944,410.653858906405,382.613642976446,443.881905131897
"VSIG10",511.473950068985,444.751343278263,428.419523325127,431.764216146456,576.738964953989,486.374981020064
"VSIG10L",90.6762475249224,95.2276263543665,84.4776367438906,104.036452019479,148.497206707975,92.0936683219162
"VSIG8",23.3161458983498,13.9842863067201,17.8753946559644,23.3631965114345,11.2536739074615,14.1142232104307
"VSIR",314.496746925915,292.248728815894,324.950595118241,232.689661748512,225.512078588942,229.296160404605
"VSNL1",6.55190413780972,15.6219841188199,11.9894567818358,7.87345418957535,6.79194572926806,8.93624188093752
"VSTM2L",1881.4385992704,1867.24565236977,2055.21002196352,1539.11956427132,1426.89704123142,1196.22280355831
"VSTM4",69.1032052211594,69.0155206260794,76.2351096644589,78.1248997074106,75.5027353286686,91.5476903003355
"VSX1",7.81319417169607,6.41956499027124,12.1544170427946,29.6311346122778,23.3033189163442,21.44843561812
"VTA1",1348.57841577048,1340.92450803873,1296.69949085308,1208.75121848836,1269.01273037437,1255.93004353913
"VTCN1",73.4897522015934,41.0598705654224,82.1605588771985,66.9455524248693,75.7861236821709,50.0716545960121
"VTI1A",708.407340559311,683.106514718446,606.718921610594,593.313183168834,612.111375654654,591.943923731279
"VTI1B",2565.48888488425,2836.80242096,2635.26338494334,2609.40005994754,2578.71277120473,2549.53810461568
"VTI1BP2",10.7491267850708,9.07379728416082,9.37030332728217,13.7553287227469,23.7416566946409,25.7858723795171
"VWA1",2721.97418957622,2692.61600569932,2907.77234799138,3074.35665619961,2923.27130218097,2644.48442272709
"VWA2",18.7592094854157,13.0279721831068,13.0530287096171,15.7251854318303,15.3760162795528,13.1131975774133
"VWA3B",22.3590782926361,16.5202059133787,25.989785357578,11.1032255657809,11.9440332777067,34.370452576508
"VWA5A",206.58338052268,232.231451666307,232.64324904508,351.373460750941,277.403746144002,261.078864366753
"VWA5B1",42.6489839151185,20.7910570949449,31.781552118756,31.489748734159,35.1154830049201,23.0234946363552
"VWA7",127.270371780816,94.6088594474887,141.693332896744,124.830035508272,159.084162333675,196.846873016121
"VWA8",1085.72766610041,1111.03101033944,941.049352965493,1030.88182598249,1130.82450989767,1043.90615595413
"VWC2",1.9759717003312,7.05977087574324,1.90124960802692,1.04706222529294,4.11385140461637,5.88217195732131
"VWC2L",0,2.0213831231673,2.88777886195422,2.05480076244207,6.08122225769683,2.00279670152008
"VWCE",26.2963061770934,23.758176587903,28.8894567742614,21.6031694206398,21.3863586897952,20.0593819590712
"VWDE",1221.82975494923,958.895728572174,931.087612867865,1273.19115755158,1238.97059441164,1032.65447429361
"VWF",22.2618034218073,14.9190768521927,49.1696528251145,37.22548633206,13.6475169233608,17.3871252566482
"VXN",22.9592025677583,28.9869800658856,36.586860237832,49.2379561379533,50.8291117838055,42.059762113655
"WAC",4353.79474804373,4543.23597561336,4210.92846452003,4333.23138101553,4446.51290873171,4470.63071621362
"WAPL",2108.84225208702,1975.44877055799,1771.56416965962,2483.32029101266,2694.16023757307,2413.51315248349
"WARS1",13167.7957574294,13602.0080897926,13083.9851174801,10142.2107615697,10455.9345075801,11567.5886404762
"WARS2",632.000583179409,638.814448688436,554.610910327645,609.811637233866,576.461189730181,597.833544402942
"WAS",38.376322160521,8.44913902175713,18.7343371238366,21.5313647398348,16.148565924142,15.3939965688581
"WASF1",772.699450525849,780.045781385404,734.657530768895,695.067283615702,699.131802700231,723.754463372977
"WASF2",8437.26049972716,8492.47400334415,8616.68480049296,8762.52412213968,8650.74471484971,8671.40935710703
"WASF5P",17.7247847975239,21.0938786124308,16.1458711592233,11.6764710699471,20.5693446347389,20.4763120016254
"WASH2P",625.744719871493,556.653756123454,622.316227044154,620.814715091558,631.080908074733,571.894562770788
"WASH3P",577.451334004105,521.814694050425,586.046409727712,579.165690295594,600.72691904337,588.627048025704
"WASH4P",29.2507216544338,27.0738510635137,26.4496439230301,41.79846449666,27.5218106139624,39.6449279077648
"WASH5P",3841.50618211935,3356.22139535367,3421.140284218,3930.99764959237,4064.6910838617,4094.57807552335
"WASH6P",1239.66275762275,1005.31415640393,1263.38997027325,1306.63316448392,1122.66715513345,1230.82112250834
"WASH7P",255.375741227903,251.048063485284,218.503322527442,212.58347600054,230.151907006882,226.133163706538
"WASH8P",244.674714247094,244.90174715057,221.553181483266,245.756328271088,215.26273505153,178.132339308405
"WASH9P",401.893793785673,370.639153370713,396.513952480515,421.273641074401,340.768851578631,397.448881378108
"WASHC1",380.377585675933,347.692748971055,399.725635503148,386.981839435538,381.598050822898,338.054042339579
"WASHC2A",1176.97420909583,1110.19626487479,1223.45352429799,1119.7566022154,1187.00591617985,1177.93707410874
"WASHC2C",1416.10002287768,1254.1902813449,1288.39614768406,1031.99046314186,1115.09550893092,1216.5466217451
"WASHC3",399.340445178237,372.022891657073,452.933542039548,447.879945986924,494.09123107579,443.758207076908
"WASHC4",2853.03457861878,2664.22735314502,2688.3816964535,2302.93905877769,2477.35004659432,2720.00232096767
"WASHC5",2121.33316958966,2048.64166382199,2217.90356906111,2000.41871861291,1943.34091843898,2076.96583264262
"WASL",4144.32615283366,4291.78878300822,4051.0792369549,2989.11989592515,3288.45622714963,3571.85480865591
"WBP1",1050.0278055963,1101.24280149965,1072.70338920635,1172.26904311714,1166.29083594545,992.659908005556
"WBP11",2352.01798453135,2318.92414190727,2184.44288029499,2250.31738795059,2219.73223285621,2343.46426861985
"WBP11P2",105.453596392912,85.2332078487264,107.417825123854,106.787165974183,91.1411613607817,117.975973511083
"WBP1L",1233.1381139594,1195.92183377931,1231.20347957209,1182.13021548138,1150.95596896856,1232.06615936994
"WBP2",4165.51286886697,4493.45785918969,4531.14005169574,4270.92209153405,4343.85840475138,4051.8524323484
"WBP2NL",426.881433289338,385.470326208881,436.493852491247,464.572776573772,490.935166372616,496.480678749392
"WBP4",375.587930796174,379.573428432802,344.089578163444,430.176527903733,346.776908684313,383.550932483477
"WDCP",488.934111309908,456.014482848335,478.188746744807,493.005133838804,491.177178066055,501.323513560317
"WDFY1",3569.2347818837,3688.31637572111,3498.89510386644,3729.27115087265,3790.76308272371,4028.65799219941
"WDFY2",586.942673536292,860.216653856184,681.82681022393,789.825158045971,739.736669037575,811.957673848559
"WDFY3",5351.51862765825,5967.31085392128,5044.60844647973,5173.704862917,5850.34899369994,5824.68207449113
"WDHD1",336.86396365505,401.469520516982,367.896330445191,495.414836527697,646.348558642977,547.323958060534
"WDPCP",2941.17630878732,2816.92330698871,2735.39405202981,2910.09238878302,3135.56190488683,3218.01965838984
"WDR1",9745.53965479478,10580.6172126182,9966.9766970905,8175.6596296608,8319.75269613087,8493.66923356056
"WDR11",1447.59876609688,1440.38813723494,1424.89301818616,1366.24982197664,1486.33985351168,1682.24332214307
"WDR12",2515.46326491417,2391.70824619813,2605.59577695189,2535.12940508222,2361.3606245279,2344.3522525474
"WDR13",1231.24998894554,1270.70912111066,1254.78497740624,1159.65102121735,1093.06802892022,1123.90918992411
"WDR17",244.553496439148,216.547316691415,224.008216422434,180.825315355419,189.433883997295,243.973641917018
"WDR18",442.871266803854,410.008103850261,490.318838705614,396.627402504899,403.220132372099,370.761444011897
"WDR19",1887.79627861856,1916.28228773952,1529.05870850583,1963.22804222466,2146.82252928959,2471.50113482084
"WDR20",869.425422079811,809.426474703418,832.426651535725,802.900645483154,826.976752664144,795.744408491407
"WDR24",244.487068878352,304.046153772534,294.883928754179,275.306943152974,264.898552921686,220.655180502869
"WDR25",259.342953776719,258.358878877315,339.636031843022,219.328462653636,238.422339511836,204.387422979863
"WDR26",5812.18099524713,6083.59545639533,5654.59514457273,6475.99746066545,6275.77706006393,6509.53513455752
"WDR27",1006.18527569407,918.209272792977,1022.53492297776,1098.66491865304,1169.73759729489,1073.12010008774
"WDR3",4780.5802070216,4839.45690585987,4211.5555217273,4892.59540919238,4422.70390089902,4090.2693819952
"WDR31",764.349898616829,707.531146814906,775.033221036107,752.16395252655,753.711641948657,764.898696206379
"WDR33",3602.16508632698,3879.01667480484,4099.8291313247,4065.5525277141,3830.21290596229,3865.43723609594
"WDR35",1295.47018805173,1234.11992358374,1153.29454805747,1036.63234046885,1108.03189895599,1242.07045598322
"WDR36",3502.61672202286,3598.66519805351,3367.45588229003,3335.62522994408,3079.92893547288,3315.1467337185
"WDR37",452.479448518521,498.369694303115,415.375938786826,408.932002317116,463.967672727405,464.523496574126
"WDR4",549.547579618157,453.559094131005,485.313733657747,497.573019097042,455.261280653501,456.890004337751
"WDR41",562.564759688292,528.290006938195,462.848528265918,558.231537667781,623.193544036999,752.217878908463
"WDR43",4165.77443189573,3806.28573084345,3837.20739990449,3667.09170056297,4139.53323501146,4824.91601337699
"WDR44",784.77335269053,823.08028115004,735.96399834577,696.245635021938,682.768610285461,722.093733495447
"WDR45",1363.72506121567,1350.39082619338,1345.13561077185,1298.12981731599,1285.06340165362,1243.38824531149
"WDR45B",9605.96063747817,10025.3681615604,10049.2547950711,8209.83282580026,8497.48677611965,8582.69900898577
"WDR45BP1",5.9104444192886,11.0537542363468,15.0701199532376,11.5722635704966,10.2292257156064,5.97998540571338
"WDR46",1913.15919549249,2008.97707290425,1919.31540791073,1967.07178065572,1990.16270441867,1869.38468588645
"WDR47",478.972246164451,457.198047043281,433.706438846255,489.932549720772,520.872544852272,538.315325161892
"WDR48",2490.80319363282,2664.45093487526,2372.21581813199,2590.99010137464,2527.45225055228,2530.93724876737
"WDR49",7.00830690299144,6.906415096926,21.4636161662988,16.5701178163212,21.7069063992452,25.2220237723085
"WDR5",2215.70070512047,2301.44750417834,2413.90792619988,2474.30860583494,2290.98404952338,2413.05356379655
"WDR53",304.602944193627,283.962887568713,219.866849535184,252.47716233236,289.680410645562,253.176345314185
"WDR54",541.146270033634,544.561457624146,583.698396238961,622.022836907163,565.35744700967,609.028180344253
"WDR55",1929.03036687946,1755.85698751241,1838.29288557825,1648.44564048699,1704.61607554768,1637.05905481516
"WDR59",1910.03389791008,1710.6552778635,2015.87738792962,1989.81056230088,1869.23147815235,2014.72161239474
"WDR5B",236.007389454135,272.534993586871,271.042500851293,229.883579900945,245.864397482671,236.027176973319
"WDR6",3155.4905839871,3055.87656859635,3040.67727509549,3562.12955461456,3086.60436549516,3190.51854727886
"WDR61",1480.7941372151,1659.78484413687,1599.159168868,1676.52741500495,1687.53235892374,1632.66422372804
"WDR62",142.78814008297,137.681291395567,136.553729496295,142.991668854017,157.296377065796,137.650409489326
"WDR64",4.76525587906146,0,1.33146269141143,9.45597987376211,1.77957224338649,2.51755007355382
"WDR7",537.918016764527,461.784241482838,471.705383319193,410.473083221801,498.1114215835,568.636295552375
"WDR70",1663.34764149236,1608.73501395774,1516.77681013772,1445.75706761864,1502.82355270562,1726.01820701149
"WDR72",837.688515791105,856.016480901441,692.633117258,738.494446925445,735.109063635855,759.423035522194
"WDR73",1909.87543946924,1663.60978667467,1793.87017151616,1645.84020938901,1705.99136540282,1853.25985288945
"WDR74",1635.5118429407,1455.33296891836,1688.77490355805,1525.82863246374,1532.75918041242,1448.29622442888
"WDR75",2882.71229827278,2715.51541904292,2804.72701494172,3082.39132662778,3286.93926465146,2898.27035108651
"WDR76",196.513080455193,156.497465892576,174.675609730661,186.856452508532,200.397845154591,250.019218999268
"WDR77",927.684056236076,951.81589911326,945.372166622907,969.401704224624,951.881020807001,1075.91318253719
"WDR81",507.675948234087,452.459025339648,415.309212483297,413.5160141997,354.309540611254,453.545453284859
"WDR82",5473.05075624136,5548.68439497649,5489.14882221698,5614.1170273223,5448.40285325978,6056.33580497704
"WDR83",228.624955362393,199.794677061508,198.339232080416,249.798615052254,213.900074624807,202.62280893454
"WDR83OS",816.223425823942,972.645809219491,900.385303545229,946.445681680935,869.727786642372,850.470844397008
"WDR86",7.60449414780586,4.1282605385285,3.92161597163212,5.39029150794321,6.61229507187354,6.12579269084745
"WDR89",896.098639971768,878.480820050004,845.696685699464,766.970648274656,782.578854777088,917.305403267446
"WDR90",537.106466509785,421.571996172439,439.954809169411,446.025334684616,455.995122259715,515.847625058304
"WDR91",164.814503862493,203.982952379944,186.04158038145,310.408104826164,362.473349861311,198.75483633771
"WDR92",412.783964567254,388.910494563516,442.499900212644,481.268584104727,491.140876803148,478.560741846122
"WDR93",14.7190944428384,20.2224832347845,11.562631025416,16.7577925051592,22.7845814801243,11.1377391186247
"WDR97",58.5861773481043,35.9627895613216,37.1931574368624,53.7874260025505,41.3647063710238,53.9197788191806
"WDSUB1",277.1691932386,297.136740983871,281.261478651582,214.249167588561,241.427761050862,288.180988950321
"WDTC1",2230.21236662992,2231.94819073623,2342.73904683037,2560.60793252259,2230.475964779,2170.36985102189
"WEE1",1471.70984958258,1306.07542324496,1355.96533675732,1533.84973362967,1457.64211349414,1540.16969465429
"WEE2",0,0.475721646789913,7.17317453830908,0.496857146400501,3.85038098960832,2.3309837206862
"WFDC1",22.135928302124,34.7595280134199,36.193216310747,40.320475157515,45.2044627455469,49.1268591513276
"WFDC10B",6.35240447472354,7.45527520023283,7.07832854123986,8.80972561504046,8.93480484207932,7.48749613732537
"WFDC2",2059.7291167233,2303.13088195537,2310.49423635621,2844.38694114697,3006.79568352932,2892.025681496
"WFDC3",34.7656799235599,41.4852692023391,54.3032886595159,26.7019976653293,42.0218583100041,26.4229021102861
"WFDC8",14.6615491643002,7.03162608105111,14.9681384122039,8.38241526611814,11.3255260127801,14.1282709701784
"WFIKKN1",5.79680500817728,5.97130712058841,4.68588853497444,9.57296539294412,5.09846241152009,12.2780811640827
"WFS1",1211.33173671308,1115.40058846421,1313.7665830407,1157.94476998228,1150.55186896937,958.229794108089
"WHAMM",722.27703478531,693.727940262445,697.434832153444,638.110233155113,718.494463946341,740.668034911276
"WHAMMP2",119.92389359577,103.758394087986,99.6652527141762,98.0695234538654,109.337812748437,101.419705654547
"WHAMMP3",102.657232975854,90.3589554656034,111.534518755956,152.846298729341,125.08695112784,128.346359774374
"WHRN",228.279844032838,189.383992257903,236.286374826458,290.713307448687,263.713814059112,197.185724527479
"WHSC1L2P",18.8215868545279,11.0534090843221,11.5043669130689,15.8408423935277,11.2755420716401,12.5841510304987
"WIF1",3.45172443993783,3.36421008265043,5.09508215991355,10.1447586540537,6.92107431259096,7.41421315137606
"WIPF1",2.32173003461529,15.8884097529996,2.78768809854836,13.0638070553019,14.5380520865156,1.74189510703103
"WIPF2",2616.46283546578,2639.03132307508,2642.31545386254,2457.99663899097,2119.08009200493,2227.44106807207
"WIPI1",782.967873914388,665.884962997837,784.87277406963,695.53281059941,616.870833065417,613.528041739801
"WIPI2",2397.88931364421,2590.64170846991,2610.19005991992,2594.94642792737,2368.46178495475,2618.6263928918
"WIZ",382.532079804168,382.305231179939,439.804672628288,488.644075608107,372.066439160318,452.688588873976
"WLS",2841.00323721249,3442.428939568,3066.59266377955,3827.38665585026,3681.08400434463,3287.1775484692
